1576092968,1415.3
1576093012,1397.1
1576093055,1400.84
1576093099,1393.26
1576093144,1345.6
1576093187,1410.32
1576093231,1400.05
1576093289,1405.9
1576093333,1372.1
1576093378,1377.0
1576093423,1387.15
1576093467,1342.0
1576093512,1370.58
1576093557,1386.75
1576093603,1390.45
1576093648,1379.35
1576093693,1356.35
1576093739,1347.53
1576093784,1388.9
1576093830,1373.35
1576093874,1391.0
1576093919,1382.32
1576093964,1348.7
1576094008,1389.3
1576094053,1377.1
1576094099,1376.0
1576094143,1358.63
1576094188,1392.11
1576094235,1361.55
1576094280,1358.37
1576094326,1347.3
1576094370,1389.5
1576094415,1379.53
1576094458,1340.65
1576094503,1289.75
1576094550,1388.0
1576094597,1331.0
1576094644,1376.21
1576094692,1367.2
1576094739,1338.85
1576094786,1347.15
1576094835,1346.65
1576094882,1386.45
1576094929,1340.58
1576094975,1397.26
1576095021,1334.0
1576095067,1303.25
1576095114,1278.21
