1576004688,306.3
1576005029,285.7
1576005082,306.0
1576005136,299.5
1576005190,300.65
1576005245,318.53
1576005302,282.5
1576005367,289.5
1576005431,263.2
1576005492,290.8
1576005553,296.0
1576005612,308.8
1576005672,289.9
1576005732,309.7
1576005787,314.15
1576005841,315.15
1576005897,306.6
1576005959,318.0
1576006024,312.4
1576006079,313.85
1576006139,316.25
1576006199,314.9
1576006258,319.75
1576006319,302.1
1576006380,276.45
1576006435,244.45
1576006489,304.25
1576006544,281.42
1576006599,306.0
1576006653,304.4
1576006708,313.0
1576006763,295.6
1576006818,318.5
1576006873,310.9
1576006928,291.55
1576006983,310.4
1576007038,320.0
1576007092,309.79
1576007147,312.05
1576007202,317.3
1576007257,310.8
1576007312,321.45
1576007367,285.7
1576007422,314.75
1576007477,301.47
1576007532,300.84
1576007587,275.85
1576007642,298.75
1576007697,310.25
