1576097375,125.931
1576098709,126.412
1576100035,125.193
1576101341,126.775
1576102650,119.777
1576103968,118.492
1576105284,125.058
1576106604,124.267
1576107926,127.379
1576109339,130.262
1576110917,149.186
1576112470,116.999
1576113777,123.064
1576115097,121.053
1576116407,120.257
1576117724,121.32
1576119032,124.246
1576120345,123.14
1576121655,120.073
1576122956,121.078
1576124264,119.489
1576125589,115.387
1576126893,113.126
1576128208,123.216
1576129562,125.391
1576130874,114.856
1576132195,115.892
1576133508,120.329
1576134817,114.774
1576136121,116.87
1576137424,121.472
1576138741,125.822
1576140056,114.473
1576141374,117.987
1576142680,124.117
1576144010,118.788
1576145313,123.6
1576146639,111.754
1576147937,115.238
1576149242,117.179
1576150550,112.877
1576151850,112.24
1576153164,113.042
1576154463,111.237
1576155772,111.687
1576157075,111.965
1576158432,115.031
1576159862,119.055
