1576097502,451.0
1576098836,448.9
1576100161,710.6
1576101469,684.5
1576102771,694.6
1576104088,729.2
1576105413,356.79
1576106729,702.3
1576108054,663.2
1576109540,332.95
1576111068,530.1
1576112590,725.4
1576113901,718.2
1576115219,728.7
1576116528,721.0
1576117846,731.8
1576119157,714.3
1576120469,740.3
1576121776,741.7
1576123078,709.8
1576124384,712.0
1576125705,692.2
1576127007,732.2
1576128372,551.3
1576129688,695.4
1576130989,715.05
1576132312,736.0
1576133629,717.7
1576134933,716.5
1576136239,724.0
1576137546,724.6
1576138867,656.42
1576140171,703.05
1576141493,737.3
1576142805,744.9
1576144130,709.1
1576145437,747.2
1576146752,730.9
1576148053,708.95
1576149360,695.1
1576150664,720.3
1576151963,731.5
1576153277,753.3
1576154575,721.8
1576155885,730.2
1576157188,718.11
1576158547,727.4
1576159982,654.95
