1576092979,1.073
1576093022,1.046
1576093066,1.05
1576093110,1.028
1576093154,1.059
1576093198,1.035
1576093242,1.028
1576093300,1.04
1576093344,1.033
1576093389,1.095
1576093433,1.035
1576093478,1.037
1576093523,1.165
1576093568,1.053
1576093614,1.031
1576093659,1.049
1576093704,1.044
1576093750,1.04
1576093795,1.032
1576093840,1.044
1576093885,1.021
1576093930,1.09
1576093974,1.065
1576094019,1.054
1576094064,1.064
1576094109,1.038
1576094154,1.041
1576094199,1.052
1576094246,1.022
1576094291,1.023
1576094336,1.051
1576094381,1.026
1576094425,1.026
1576094469,1.087
1576094514,1.16
1576094561,1.043
1576094608,1.056
1576094655,1.081
1576094703,1.02
1576094750,1.065
1576094797,1.04
1576094846,1.038
1576094893,1.054
1576094939,1.056
1576094985,1.009
1576095031,1.075
1576095078,1.077
1576095125,1.138
