1576172453,314.3
1576172464,307.32
1576172474,310.7
1576172485,314.3
1576172495,308.65
1576172506,316.1
1576172517,309.53
1576172527,312.45
1576172538,310.0
1576172548,304.6
1576172559,317.84
1576172569,290.35
1576172580,298.55
1576172591,295.0
1576172601,304.95
1576172612,292.85
1576172622,317.95
1576172633,299.4
1576172643,318.74
1576172654,321.2
1576172664,322.25
1576172675,309.4
1576172686,316.2
1576172696,273.1
1576172707,303.8
1576172717,267.4
1576172728,285.95
1576172738,280.8
1576172749,311.6
1576172760,274.4
1576172770,314.55
1576172781,319.3
1576172791,320.85
1576172802,315.4
1576172812,304.3
1576172823,321.7
1576172833,319.65
1576172844,322.75
1576172855,320.4
1576172865,299.5
1576172876,316.0
1576172886,321.3
1576172897,318.95
1576172907,322.4
1576172918,300.1
1576172928,319.2
1576172939,292.7
1576172950,288.0
